Train/Value,Time/Buffer,Train/Action_abs_mean,Train/control_penalty,Time/Actor_Time,Train/PolicyClip,Train/Grad_norm_actor,Train/policy_loss,Train/Action_magnitude_L1,Train/Entropy_Loss,Train/Ratio,Train/Policy_loss,Train/V,Train/Action_max,Train/Loss,Time/B_Original_Format_Time,Train/Return,Train/LogProb,Train/Action_std,Time/Critic_Time,Train/Action_magnitude,Time/B_Format_Time,Itr,train/batch_reward,Train/Entropy_loss,Train/recon_loss,Train/Entropy
0.34201747,0.0002779960632324219,0.13250156,1.5637238,0.009351015090942383,0.009574126,0.0,-0.18590537,1.976012,-0.001499662160873413,1.0595908,-0.18590537,0.34201747,0.73086303,-0.1717678,0.003401041030883789,0.5140602,-3.186595,1.1410935,9.5367431640625e-07,1.5862305,0.003088712692260742,2623,0.015,-0.001499662160873413,0.0,1.4996622
0.4452775,0.00034308433532714844,0.21406186,1.5901047,0.009668827056884766,0.03401246,0.0,-0.27351052,1.8763984,-0.0015352336168289185,1.072444,-0.27351052,0.4452775,0.87878114,-0.2591447,0.0037059783935546875,0.7033661,-3.081608,1.181931,0.0,1.4904193,0.003215789794921875,2624,0.025,-0.0015352336168289185,0.0,1.5352336
0.73685426,0.00020503997802734375,0.1924309,1.6193167,0.009361743927001953,0.004602205,0.0,-0.2900892,2.036781,-0.0015326335430145264,1.010654,-0.2900892,0.73685426,0.85250366,-0.27542865,0.003596782684326172,1.0137639,-3.1745899,1.1908513,0.0,1.6261663,0.0031130313873291016,2625,0.025,-0.0015326335430145264,0.0,1.5326335
0.72011185,0.0002818107604980469,0.27943248,1.2251918,0.009299039840698242,0.0054060803,0.0,-0.23194122,1.8317306,-0.0012807812690734863,1.0197763,-0.23194122,0.72011185,0.71945953,-0.2209701,0.0034029483795166016,0.9270856,-2.7268121,0.9777195,0.0,1.4788193,0.0031130313873291016,2626,0.025,-0.0012807812690734863,0.0,1.2807813
0.9144222,0.0002818107604980469,0.3035003,1.314552,0.00931692123413086,0.009766123,0.0,-0.17348346,1.8312138,-0.0013650944232940674,1.0224341,-0.17348346,0.9144222,0.7604474,-0.16170304,0.0032219886779785156,1.0694553,-2.8631546,1.0256913,0.0,1.469458,0.0030982494354248047,2627,0.025,-0.0013650944232940674,0.0,1.3650944
0.8648697,0.0002791881561279297,0.30796802,1.4346719,0.009384870529174805,0.0044999733,0.0,-0.43150863,1.9275719,-0.0014217576980590822,1.0471253,-0.43150863,0.8648697,0.68722093,-0.41858366,0.003239870071411133,1.2779707,-2.9502149,1.075808,0.0,1.522118,0.0031747817993164062,2628,0.04,-0.0014217576980590822,0.0,1.4217577
1.1495975,0.0002789497375488281,0.3083464,1.4179599,0.009081840515136719,0.0047357036,0.0,-0.26012668,1.9554602,-0.0013313283920288086,1.0242908,-0.26012668,1.1495975,0.6116745,-0.2472784,0.0032949447631835938,1.3868158,-2.9073157,1.030125,9.5367431640625e-07,1.576496,0.003108978271484375,2629,0.03,-0.0013313283920288086,0.0,1.3313284
1.2523117,0.0003490447998046875,0.33009773,1.2928822,0.009356975555419922,0.032542735,0.0,-0.4026059,1.6441442,-0.0011625213623046875,1.0349444,-0.4026059,1.2523117,0.54977113,-0.3908396,0.003283977508544922,1.6162326,-2.4878008,0.9243164,0.0,1.3461447,0.0030870437622070312,2630,0.05,-0.0011625213623046875,0.0,1.1625214
1.85077,0.00027680397033691406,0.3849992,1.2077858,0.00922703742980957,0.03527867,0.0,0.13165754,1.5849555,-0.0010611661672592163,0.9597542,0.13165754,1.85077,0.47147924,0.14267422,0.003262042999267578,1.6911538,-2.4254844,0.78420377,0.0,1.2777634,0.0030829906463623047,2631,0.02,-0.0010611661672592163,0.0,1.0611662
1.5682701,0.00028705596923828125,0.35387272,1.1578813,0.009464263916015625,0.0076269032,0.0,0.17306156,1.3843347,-0.0010971393585205078,0.9298964,0.17306156,1.5682701,0.50417405,0.18354324,0.003217935562133789,1.3751931,-2.1760626,0.80458695,9.5367431640625e-07,1.1121621,0.003219127655029297,2632,0.01,-0.0010971393585205078,0.0,1.0971394
1.8947319,0.00021314620971679688,0.37105775,1.3629935,0.009148836135864258,0.008003468,0.0,0.2405101,1.592572,-0.0011864258050918578,0.9257727,0.2405101,1.8947319,0.54210556,0.25295362,0.0032579898834228516,1.6347073,-2.4355738,0.89753616,0.0,1.3016032,0.00308990478515625,2633,0.005,-0.0011864258050918578,0.0,1.1864258
1.3949978,0.00034689903259277344,0.3562431,1.1618445,0.009480953216552734,0.06936996,0.0,-0.11299272,1.6466789,-0.0011139044761657715,0.9317025,-0.11299272,1.3949978,0.5005901,-0.10248818,0.003345012664794922,1.4711894,-2.5317075,0.79971033,9.5367431640625e-07,1.3057566,0.003123044967651367,2634,0.035,-0.0011139044761657715,0.0,1.1139045
1.3165723,0.00022101402282714844,0.23351902,1.2366718,0.009500980377197266,0.0069575524,0.0,0.03591514,1.5156088,-0.0012182364463806153,0.95135176,0.03591514,1.3165723,0.49414003,0.04706362,0.0033140182495117188,1.2678329,-2.3480914,0.8956128,0.0,1.2502064,0.003120899200439453,2635,0.01,-0.0012182364463806153,0.0,1.2182364
1.367401,0.0002810955047607422,0.34308565,1.2836318,0.009423255920410156,0.023880899,0.0,-0.0117899645,1.5491948,-0.001192238450050354,0.98506933,-0.0117899645,1.367401,0.5188621,-0.00014588516,0.003247976303100586,1.3538038,-2.533204,0.895855,9.5367431640625e-07,1.2417744,0.003113985061645508,2636,0.02,-0.001192238450050354,0.0,1.1922385
1.4189752,0.0002841949462890625,0.32407343,1.2846122,0.009412050247192383,0.04681676,0.0,-0.07765127,1.5078088,-0.00127636456489563,0.88017184,-0.07765127,1.4189752,0.58557683,-0.06608152,0.0033059120178222656,1.4616454,-2.4212518,0.9505487,9.5367431640625e-07,1.2196169,0.003100872039794922,2637,0.02,-0.00127636456489563,0.0,1.2763646
1.7985158,0.0003399848937988281,0.34939605,1.1108385,0.009367942810058594,0.016517596,0.0,-0.40639535,1.5623001,-0.001045792579650879,1.0005956,-0.40639535,1.7985158,0.5006186,-0.39633274,0.0033941268920898438,2.1666653,-2.2538161,0.7656613,0.0,1.2227823,0.003098011016845703,2638,0.06,-0.001045792579650879,0.0,1.0457926
1.5768591,0.0003409385681152344,0.29392135,1.0570682,0.00928807258605957,0.051020123,0.0,-0.176786,1.3878864,-0.0010954185724258423,1.011494,-0.176786,1.5768591,0.5181724,-0.16731074,0.0032172203063964844,1.7139211,-2.1313088,0.7799641,0.0,1.1147239,0.0030982494354248047,2639,0.04,-0.0010954185724258423,0.0,1.0954186
1.9218421,0.00034308433532714844,0.3655435,0.99942046,0.009307861328125,0.014383479,0.0,-0.37557155,1.4465884,-0.0010118956565856934,1.053445,-0.37557155,1.9218421,0.5375303,-0.36658925,0.0032770633697509766,2.2699375,-2.1567538,0.71261626,9.5367431640625e-07,1.1408601,0.0030868053436279297,2640,0.06,-0.0010118956565856934,0.0,1.0118957
2.4337943,0.0002791881561279297,0.3927914,1.4694716,0.009504079818725586,0.03826857,0.0,0.2956443,1.4867343,-0.00132683527469635,0.8651248,0.2956443,2.4337943,0.49988833,0.3090122,0.003302335739135742,2.0973368,-2.508805,0.9535541,0.0,1.1704872,0.0031201839447021484,2641,0.01,-0.00132683527469635,0.0,1.3268353
2.0105278,0.00031876564025878906,0.27321875,1.1417165,0.009325981140136719,0.026626159,0.0,0.030848347,1.3429363,-0.001142968535423279,1.0187924,0.030848347,2.0105278,0.5812711,0.04112254,0.0033037662506103516,1.9397988,-2.108747,0.8258152,0.0,1.0670707,0.0030879974365234375,2642,0.035,-0.001142968535423279,0.0,1.1429685
1.6200812,0.00021195411682128906,0.31105098,1.775566,0.009374856948852539,0.032959834,0.0,0.23061332,1.8003458,-0.001576839804649353,0.81537354,0.23061332,1.6200812,0.6959302,0.24679214,0.003242015838623047,1.368193,-3.2986383,1.2566283,9.5367431640625e-07,1.4299514,0.0031130313873291016,2643,0.0,-0.001576839804649353,0.0,1.5768398
1.5299897,0.00030303001403808594,0.44815263,1.5402128,0.00945901870727539,0.015253834,0.0,-0.2634524,2.080287,-0.0014297376871109009,0.96947175,-0.2634524,1.5299897,0.7604907,-0.24948002,0.0032787322998046875,1.7661799,-3.0641341,1.0922891,0.0,1.7169168,0.0030951499938964844,2644,0.035,-0.0014297376871109009,0.0,1.4297377
2.0877657,0.0002799034118652344,0.30156812,1.3243654,0.009248018264770508,-0.0046316553,0.0,0.26347926,1.6155149,-0.001460202932357788,0.9311346,0.26347926,2.0877657,0.6605881,0.2752627,0.00339508056640625,1.8060908,-2.7635322,1.0662427,0.0,1.291918,0.0030841827392578125,2645,0.01,-0.001460202932357788,0.0,1.4602029
1.7764425,0.00029277801513671875,0.36544028,1.6676708,0.0089111328125,-0.0052799163,0.0,0.4073411,1.8122673,-0.0015853049755096436,0.9493507,0.4073411,1.7764425,0.73782057,0.42243248,0.0032460689544677734,1.343031,-3.0788102,1.2077879,0.0,1.4353145,0.0030829906463623047,2646,0.0,-0.0015853049755096436,0.0,1.585305
1.2641704,0.000209808349609375,0.40946606,1.8217458,0.00935506820678711,-0.0017586303,0.0,0.20466287,2.210111,-0.0016612805128097534,0.94989187,0.20466287,1.2641704,0.91931045,0.22121905,0.0032761096954345703,1.0536271,-3.3748522,1.3363534,0.0,1.7747496,0.0031278133392333984,2647,0.0,-0.0016612805128097534,0.0,1.6612805
0.99627566,0.00028705596923828125,0.40064126,2.0375552,0.009453058242797852,-0.0019256205,0.0,0.20086603,2.1621752,-0.0017567602396011354,0.9513266,0.20086603,0.99627566,0.81524473,0.21948482,0.003300189971923828,0.78478134,-3.302793,1.4999516,0.0,1.7396932,0.0031061172485351562,2648,0.0,-0.0017567602396011354,0.0,1.7567602
0.94739854,0.0003020763397216797,0.56653005,2.078885,0.00892782211303711,0.00068877166,0.0,0.11083701,2.3778896,-0.0017822271585464478,0.9600785,0.11083701,0.94739854,1.0047305,0.12984364,0.00360870361328125,0.82681596,-3.502099,1.5236737,0.0,1.8959372,0.003129243850708008,2649,0.005,-0.0017822271585464478,0.0,1.7822272
1.3057551,0.00020503997802734375,0.60320306,2.7111323,0.009178876876831055,-0.00470517,0.0,0.1929329,2.5896363,-0.001908388614654541,0.9419443,0.1929329,1.3057551,1.2805278,0.21813583,0.003371000289916992,1.1037147,-3.6565685,1.8104868,7.152557373046875e-07,2.0915732,0.0030951499938964844,2650,0.0,-0.001908388614654541,0.0,1.9083886
1.069061,0.0002818107604980469,0.64320236,1.9203655,0.009429931640625,0.030075403,0.0,-0.036314048,2.4608524,-0.001686812996864319,1.0175112,-0.036314048,1.069061,1.2913947,-0.018797206,0.0032749176025390625,1.0789758,-3.3896742,1.362963,9.5367431640625e-07,1.9381311,0.0030972957611083984,2651,0.02,-0.001686812996864319,0.0,1.686813
0.6758669,0.0002799034118652344,0.6921732,2.1458106,0.009182929992675781,0.004818724,0.0,-0.3390435,2.8876896,-0.0016902880668640138,1.0138706,-0.3390435,0.6758669,1.5184637,-0.31927568,0.0034329891204833984,0.99783236,-3.5135376,1.3894409,0.0,2.2533076,0.003084897994995117,2652,0.035,-0.0016902880668640138,0.0,1.6902881
0.8569386,0.00028228759765625,0.69647217,2.222914,0.009306907653808594,0.014017645,0.0,-0.18213291,2.6728354,-0.0015622727870941162,1.0426455,-0.18213291,0.8569386,1.500036,-0.16146605,0.003264904022216797,1.0143707,-3.2958753,1.2496414,0.0,2.089209,0.0031080245971679688,2653,0.025,-0.0015622727870941162,0.0,1.5622728
0.668666,0.0002079010009765625,0.6172862,2.4847393,0.009286165237426758,0.012414464,0.0,0.078843564,3.309897,-0.0019226733446121216,0.9453921,0.078843564,0.668666,1.6993159,0.101768285,0.0033092498779296875,0.57678753,-3.8411634,1.8118091,1.1920928955078125e-06,2.6591833,0.0035088062286376953,2654,0.01,-0.0019226733446121216,0.0,1.9226733
1.3646106,0.0002818107604980469,0.7119192,2.9384089,0.009226083755493164,0.0063036955,0.0,0.24277934,2.7347016,-0.0020397517681121826,0.8755735,0.24277934,1.3646106,1.3707143,0.2701237,0.003239870071411133,1.0991197,-3.9050682,2.0251014,0.0,2.1787455,0.003170013427734375,2655,0.0,-0.0020397517681121826,0.0,2.0397518
1.3079817,0.00027489662170410156,0.638589,2.5573573,0.009303092956542969,0.008535717,0.0,0.075883895,3.1482165,-0.0019138324260711671,0.97874457,0.075883895,1.3079817,1.093812,0.09954364,0.003347158432006836,1.2131692,-3.8876429,1.7655872,0.0,2.493741,0.0030939579010009766,2656,0.02,-0.0019138324260711671,0.0,1.9138324
1.0335345,0.0002071857452392578,0.57136667,2.3386774,0.009375810623168945,-0.0029907566,0.0,0.15598102,2.8399308,-0.0019664109945297242,0.9719377,0.15598102,1.0335345,1.1927463,0.17740138,0.00321197509765625,0.8726235,-3.8967493,1.786554,0.0,2.2460647,0.0036051273345947266,2657,0.0,-0.0019664109945297242,0.0,1.966411
0.7363606,0.00034689903259277344,1.0376055,3.0362232,0.009502887725830078,0.015327703,0.0,-0.0118256435,3.6315453,-0.0020398919582366943,0.9299327,-0.0118256435,0.7363606,1.6776547,0.016496696,0.0034198760986328125,0.7269285,-4.2575884,2.0170896,0.0,2.8754487,0.0030889511108398438,2658,0.01,-0.0020398919582366943,0.0,2.039892
0.5750241,0.00029015541076660156,0.61867267,2.9331808,0.009131908416748047,-0.001673172,0.0,0.14197081,3.787818,-0.0021446173191070556,0.9626095,0.14197081,0.5750241,1.8860828,0.169158,0.003345966339111328,0.42779216,-4.2917266,2.1997814,9.5367431640625e-07,3.0406294,0.0035598278045654297,2659,0.0,-0.0021446173191070556,0.0,2.1446173
0.37382197,0.00023698806762695312,0.32264966,2.328381,0.009080171585083008,0.0024167686,0.0,0.060405303,3.7991583,-0.001978826880455017,0.9565264,0.060405303,0.37382197,1.539589,0.08171029,0.003726959228515625,0.3167454,-4.4976225,1.8460953,9.5367431640625e-07,3.0433335,0.0031919479370117188,2660,0.0,-0.001978826880455017,0.0,1.9788269
0.5352819,0.0002849102020263672,0.551648,2.618527,0.009296894073486328,0.01702375,0.0,-0.22185972,3.3226714,-0.001866926670074463,1.0144165,-0.22185972,0.5352819,1.4291937,-0.19754137,0.003332853317260742,0.7328856,-3.964958,1.7879196,9.5367431640625e-07,2.6926794,0.0031859874725341797,2661,0.025,-0.001866926670074463,0.0,1.8669267
0.45701736,0.0002770423889160156,0.53787583,2.2666774,0.009392023086547852,0.009185892,0.0,-0.10428855,2.9343243,-0.001920399785041809,1.0018007,-0.10428855,0.45701736,1.1633285,-0.083542176,0.0033240318298339844,0.5509379,-3.8136396,1.7559671,0.0,2.359007,0.003074169158935547,2662,0.015,-0.001920399785041809,0.0,1.9203998
0.2842985,0.0002071857452392578,0.25145337,2.0332234,0.009174108505249023,0.0017525018,0.0,0.04566087,3.072856,-0.0018617721796035766,0.9886674,0.04566087,0.2842985,1.2113513,0.06413133,0.0032639503479003906,0.23836817,-4.0626564,1.6119136,0.0,2.4574392,0.0031118392944335938,2663,0.0,-0.0018617721796035766,0.0,1.8617722
0.35867232,0.0003161430358886719,0.24187595,1.8244302,0.009121894836425781,0.0078081503,0.0,-0.08890629,2.4969149,-0.0017547439336776734,0.9872567,-0.08890629,0.35867232,0.9361821,-0.07241673,0.0032372474670410156,0.4367027,-3.6102777,1.4809613,0.0,2.000531,0.0030777454376220703,2664,0.01,-0.0017547439336776734,0.0,1.7547439
0.5685072,0.00034689903259277344,0.28993833,1.6765354,0.00943613052368164,0.0093572065,0.0,-0.30945602,2.1157072,-0.0015983154773712158,1.0398909,-0.30945602,0.5685072,0.81817436,-0.294289,0.0034661293029785156,0.86146075,-3.2505682,1.2804908,1.1920928955078125e-06,1.6734602,0.003124237060546875,2665,0.03,-0.0015983154773712158,0.0,1.5983155
0.9284201,0.00020384788513183594,0.34363738,1.7683407,0.009334802627563477,0.01123634,0.0,-0.16325523,2.0049546,-0.0015792616605758668,1.0019119,-0.16325523,0.9284201,0.7082547,-0.14715108,0.003412961959838867,1.0676491,-3.1041245,1.2262955,0.0,1.5910114,0.0036780834197998047,2666,0.03,-0.0015792616605758668,0.0,1.5792617
0.7328089,0.0002810955047607422,0.21418242,2.1702626,0.009978294372558594,0.0037465396,0.0,0.15381365,2.595192,-0.001863601326942444,0.9325038,0.15381365,0.7328089,0.99126047,0.17365268,0.0033080577850341797,0.56589466,-3.749137,1.6144955,0.0,2.0804083,0.0030748844146728516,2667,0.0,-0.001863601326942444,0.0,1.8636013
0.6096874,0.00028967857360839844,0.254432,1.5647849,0.008659839630126953,0.009646402,0.0,-0.08425301,2.3956375,-0.00163250470161438,0.9644963,-0.08425301,0.6096874,0.8941795,-0.07023767,0.0038328170776367188,0.67801094,-3.5495026,1.2942321,0.0,1.9128953,0.0031299591064453125,2668,0.02,-0.00163250470161438,0.0,1.6325047
0.8566884,0.0002040863037109375,0.4268629,1.5224196,0.009339094161987305,0.009846763,0.0,0.08241062,2.2313087,-0.001528558611869812,0.9900867,0.08241062,0.8566884,0.9081668,0.09610625,0.0032939910888671875,0.7548308,-3.3153286,1.157364,0.0,1.7536486,0.0032210350036621094,2669,0.005,-0.001528558611869812,0.0,1.5285586
0.5167292,0.0002841949462890625,0.23201153,1.741449,0.009344100952148438,0.008265747,0.0,-0.04576166,2.1098337,-0.0016732070446014405,0.9421646,-0.04576166,0.5167292,0.8640131,-0.030020377,0.0032880306243896484,0.5440778,-3.2992945,1.3111169,0.0,1.6792384,0.0030961036682128906,2670,0.01,-0.0016732070446014405,0.0,1.673207
0.6695053,0.0002777576446533203,0.19427021,1.5615401,0.009107351303100586,0.0047029024,0.0,0.1255585,2.0263262,-0.0016139413118362426,0.9477751,0.1255585,0.6695053,0.76111174,0.13955995,0.0032498836517333984,0.5308551,-3.2538652,1.2341582,0.0,1.6112163,0.0032110214233398438,2671,0.0,-0.0016139413118362426,0.0,1.6139413
0.48649397,0.00020503997802734375,0.2875297,1.5183389,0.009337902069091797,0.011208156,0.0,-0.17787987,2.0395002,-0.0015885720252990722,1.0008075,-0.17787987,0.48649397,0.6982872,-0.16428505,0.003264904022216797,0.6500097,-3.2306795,1.2134856,0.0,1.6090226,0.0030829906463623047,2672,0.015,-0.0015885720252990722,0.0,1.588572
0.553231,0.0002830028533935547,0.3044009,1.4195035,0.009371757507324219,0.016069343,0.0,-0.46108672,1.9648842,-0.0014538314342498779,1.0513585,-0.46108672,0.553231,0.68968767,-0.4483455,0.0032417774200439453,0.9862631,-3.0514984,1.0685338,0.0,1.5600095,0.003091096878051758,2673,0.035,-0.0014538314342498779,0.0,1.4538314
0.72578186,0.00029277801513671875,0.2640772,1.397486,0.009229660034179688,0.009780214,0.0,-0.16773121,1.8894982,-0.0014151626825332643,1.0491921,-0.16773121,0.72578186,0.69780946,-0.15517151,0.0032548904418945312,0.87791824,-2.9939098,1.0253739,0.0,1.4890049,0.003131866455078125,2674,0.025,-0.0014151626825332643,0.0,1.4151627
0.8329068,0.00033783912658691406,0.2121388,1.3634887,0.00939488410949707,0.005247278,0.0,0.056224175,1.6834445,-0.0013671362400054933,0.991379,0.056224175,0.8329068,0.6714154,0.06849192,0.0033071041107177734,0.76583916,-2.8204796,0.9766282,0.0,1.3318641,0.003108978271484375,2675,0.01,-0.0013671362400054933,0.0,1.3671362
0.79459727,0.00023698806762695312,0.2627489,1.3065066,0.009379863739013672,0.0031167495,0.0,-0.42870605,1.6866661,-0.0013159176111221314,1.0441294,-0.42870605,0.79459727,0.5763124,-0.4169569,0.0034890174865722656,1.2041341,-2.7585058,0.9366431,0.0,1.3529288,0.003164052963256836,2676,0.035,-0.0013159176111221314,0.0,1.3159176
0.86127776,0.0003190040588378906,0.24509792,1.1606781,0.009365081787109375,-0.00018329859,0.0,-0.20035288,1.5186576,-0.0012369333505630492,0.9971107,-0.20035288,0.86127776,0.53193915,-0.18998303,0.0039751529693603516,1.0450225,-2.6299603,0.84999114,0.0,1.2082117,0.0035140514373779297,2677,0.02,-0.0012369333505630492,0.0,1.2369334
1.1244122,0.0002779960632324219,0.2974166,1.0960623,0.009380102157592773,0.010063085,0.0,0.04480708,1.3613858,-0.0011054054498672485,0.99067664,0.04480708,1.1244122,0.43444625,0.0546623,0.0032799243927001953,1.0591333,-2.3816595,0.760073,0.0,1.0606056,0.0030782222747802734,2678,0.015,-0.0011054054498672485,0.0,1.1054054
1.0120146,0.00020885467529296875,0.20957267,1.3397691,0.009303092956542969,0.009644867,0.0,0.14320059,1.4015628,-0.001362276315689087,0.8593816,0.14320059,1.0120146,0.328687,0.155236,0.003331899642944336,0.852657,-2.4860063,0.9887312,0.0,1.1012666,0.003110170364379883,2679,0.0,-0.001362276315689087,0.0,1.3622763
1.0430398,0.00028324127197265625,0.34661403,1.3327006,0.00902414321899414,0.021126242,0.0,0.03732814,1.7487628,-0.0012760727405548096,0.9591992,0.03732814,1.0430398,0.6639977,0.049379073,0.0032722949981689453,0.9927385,-2.9096506,0.9001773,7.152557373046875e-07,1.3953393,0.003080129623413086,2680,0.01,-0.0012760727405548096,0.0,1.2760727
1.0173625,0.00029087066650390625,0.37326592,1.1845006,0.009402036666870117,0.009319041,0.0,0.1323121,1.611626,-0.0012207733392715454,0.97249925,0.1323121,1.0173625,0.67874724,0.14293633,0.00344085693359375,0.870533,-2.6243842,0.8538307,0.0,1.2847177,0.0031981468200683594,2681,0.005,-0.0012207733392715454,0.0,1.2207733
0.9940932,0.0002770423889160156,0.31823972,1.283237,0.009149789810180664,0.0019703966,0.0,-0.016277622,1.5817571,-0.0013082132339477539,1.0118932,-0.016277622,0.9940932,0.6176513,-0.0047534667,0.0032401084899902344,1.0005524,-2.617081,0.912398,0.0,1.2680565,0.0032472610473632812,2682,0.015,-0.0013082132339477539,0.0,1.3082132
0.78945947,0.0003478527069091797,0.29306623,1.1364557,0.009299993515014648,0.005728681,0.0,-0.1677415,1.522684,-0.0012114028930664063,1.0259986,-0.1677415,0.78945947,0.58066136,-0.15758836,0.0032520294189453125,0.9426509,-2.502038,0.8272654,1.1920928955078125e-06,1.1886951,0.003173828125,2683,0.025,-0.0012114028930664063,0.0,1.2114029
1.0047675,0.0002789497375488281,0.30382496,1.2010776,0.009330987930297852,0.028341686,0.0,0.050569054,1.4737319,-0.0012910494804382324,0.9875653,0.050569054,1.0047675,0.6220178,0.06128878,0.0032460689544677734,0.9283979,-2.5062437,0.8966391,0.0,1.145451,0.0030829906463623047,2684,0.01,-0.0012910494804382324,0.0,1.2910495
0.96573913,0.00028014183044433594,0.23463643,1.2629901,0.009128808975219727,-0.0012866947,0.0,0.057712458,1.5705044,-0.001381872296333313,0.97441816,0.057712458,0.96573913,0.54214686,0.06896049,0.003242969512939453,0.90288246,-2.6933634,0.9751901,0.0,1.2454019,0.003187894821166992,2685,0.01,-0.001381872296333313,0.0,1.3818723
0.93847114,0.00020503997802734375,0.27403313,1.2914511,0.009217977523803711,0.012101996,0.0,-0.05746659,1.5996268,-0.0013829178810119628,1.0110399,-0.05746659,0.93847114,0.6075549,-0.045934997,0.003242969512939453,0.98256487,-2.812131,0.9729416,0.0,1.2609127,0.0031418800354003906,2686,0.015,-0.0013829178810119628,0.0,1.3829179
0.97202927,0.00028395652770996094,0.28752694,1.3063092,0.009058952331542969,0.0010677766,0.0,0.14988367,1.6379862,-0.0013907470703125,0.9860389,0.14988367,0.97202927,0.6744574,0.16155602,0.003287792205810547,0.8135194,-2.7732787,0.9832829,0.0,1.2950085,0.003119230270385742,2687,0.005,-0.0013907470703125,0.0,1.3907471
0.80574,0.0002779960632324219,0.4324168,1.5215334,0.009368896484375,0.0029733705,0.0,0.17474289,1.629855,-0.001509068489074707,0.8975872,0.17474289,0.80574,0.66330767,0.18844916,0.003278017044067383,0.6193888,-2.9933262,1.1092104,0.0,1.2840172,0.0031113624572753906,2688,0.0,-0.001509068489074707,0.0,1.5090685
0.59324527,0.00020599365234375,0.5494354,1.7295092,0.00925898551940918,0.010393203,0.0,0.03181567,2.1833327,-0.0015739179849624634,1.0180224,0.03181567,0.59324527,1.2342793,0.047536843,0.0033109188079833984,0.5566459,-3.308988,1.1771965,0.0,1.7170777,0.0031518936157226562,2689,0.005,-0.0015739179849624634,0.0,1.573918
0.5605444,0.0002808570861816406,0.467011,1.4442935,0.009325742721557617,0.0045364406,0.0,-0.119550936,1.9859366,-0.0014206290245056153,1.0148517,-0.119550936,0.5605444,1.1034961,-0.10652863,0.0033359527587890625,0.6696756,-3.0254092,1.0111402,0.0,1.5521785,0.0031108856201171875,2690,0.015,-0.0014206290245056153,0.0,1.420629
0.6308204,0.0002841949462890625,0.40623447,1.4838687,0.009261131286621094,-0.003200618,0.0,0.142722,1.8233792,-0.0015010514259338379,0.9733956,0.142722,0.6308204,1.0999035,0.15605962,0.0033233165740966797,0.4843958,-2.909118,1.0960035,0.0,1.4415306,0.0031011104583740234,2691,0.0,-0.0015010514259338379,0.0,1.5010514
0.53361017,0.00020503997802734375,0.19055931,1.4438843,0.009169816970825195,-0.0004175148,0.0,0.08507452,2.0533493,-0.0015635464191436769,0.9591692,0.08507452,0.53361017,1.0694633,0.09794982,0.0033159255981445312,0.44693017,-3.2603204,1.1682982,0.0,1.6116616,0.003103971481323242,2692,0.0,-0.0015635464191436769,0.0,1.5635464
0.47779965,0.0002799034118652344,0.18071565,1.6561505,0.009048700332641602,-0.0012466136,0.0,0.10031704,1.8304349,-0.0016455234289169311,0.9572117,0.10031704,0.47779965,0.81757575,0.11523302,0.0032529830932617188,0.37031654,-3.1360614,1.2742077,0.0,1.4308233,0.003220081329345703,2693,0.0,-0.0016455234289169311,0.0,1.6455234
0.4011582,0.0002880096435546875,0.18341072,1.6046457,0.009347915649414062,0.00019246568,0.0,0.09253004,1.9676385,-0.001591976284980774,0.99855214,0.09253004,0.4011582,0.8450366,0.106984526,0.0032682418823242188,0.30800354,-3.2289886,1.2109727,0.0,1.561009,0.003309011459350586,2694,0.0,-0.001591976284980774,0.0,1.5919763
0.33570504,0.00020384788513183594,0.27965719,1.4640487,0.009312152862548828,0.0048514986,0.0,-0.1956057,1.9762976,-0.0015328418016433715,1.020573,-0.1956057,0.33570504,0.8025673,-0.18249805,0.003253936767578125,0.52280986,-3.2139869,1.1345185,0.0,1.5571258,0.0031249523162841797,2695,0.015,-0.0015328418016433715,0.0,1.5328418
0.5828621,0.0002849102020263672,0.32786122,1.5773641,0.00947713851928711,0.0025010312,0.0,-0.11315366,1.8823329,-0.0015617595911026,0.9893657,-0.11315366,0.5828621,0.63961786,-0.09894178,0.0032651424407958984,0.6811913,-3.0554974,1.1793941,0.0,1.4760846,0.003117799758911133,2696,0.015,-0.0015617595911026,0.0,1.5617596
0.70726013,0.0002758502960205078,0.24441639,1.5437531,0.009266853332519531,0.002690532,0.0,-0.10524868,1.9325094,-0.0015295801162719727,1.0170616,-0.10524868,0.70726013,0.6068316,-0.091340736,0.0032770633697509766,0.8034112,-3.0823236,1.1521509,7.152557373046875e-07,1.546248,0.003103971481323242,2697,0.02,-0.0015295801162719727,0.0,1.5295801
0.8389057,0.0003821849822998047,0.22612444,1.5237722,0.009293794631958008,0.024975164,0.0,-0.06794064,1.8679223,-0.001530622959136963,0.9963881,-0.06794064,0.8389057,0.56597555,-0.05423354,0.0033757686614990234,0.8937582,-3.1016247,1.1636147,9.5367431640625e-07,1.4902993,0.003155946731567383,2698,0.025,-0.001530622959136963,0.0,1.530623
0.80690134,0.0002880096435546875,0.22921169,1.4270968,0.009395837783813477,0.030897891,0.0,-0.2599638,1.812381,-0.00140644109249115,1.0497398,-0.2599638,0.80690134,0.75082856,-0.24709928,0.003281831741333008,1.0469441,-2.8867037,1.0844468,0.0,1.4289912,0.0032019615173339844,2699,0.03,-0.00140644109249115,0.0,1.4064411
