Train/Value,Time/Buffer,Train/Return,Time/B_Format_Time,Train/LogProb,Time/Actor_Time,Train/policy_loss,Train/Action_std,Train/Action_magnitude_L1,Train/Entropy_loss,Itr,Train/Ratio,Train/recon_loss,Train/PolicyClip,Train/Action_max,Train/Action_abs_mean,train/batch_reward,Train/Grad_norm_actor,Train/Entropy_Loss,Train/Policy_loss,Time/B_Original_Format_Time,Train/Loss,Train/control_penalty,Train/Action_magnitude,Train/Entropy,Train/V,Time/Critic_Time
0.9166949,0.002547025680541992,0.89851844,0.07158398628234863,0.4785285,0.08663797378540039,0.01322727,0.2066605,0.6337729,0.0002531130313873291,238,0.99010277,0.0,0.004454255,0.1735574,0.25437698,0.018,0.0,0.0002531130313873291,0.01322727,0.07156991958618164,0.018537218,0.50568354,0.49938414,-0.25311303,0.9166949,0.0
1.2146653,0.0031909942626953125,1.2287899,0.07280802726745605,0.46036005,0.08609580993652344,-0.022792682,0.2048635,0.63202435,0.0002576640546321869,239,1.0067948,0.0,0.005118865,0.15541796,0.25719917,0.027,0.0,0.0002576640546321869,-0.022792682,0.07055091857910156,-0.017496055,0.5038964,0.49824747,-0.25766405,1.2146653,0.0
1.0812143,0.0029659271240234375,1.1239367,0.07196283340454102,0.5135775,0.08546900749206543,-0.04108164,0.19662529,0.5963601,0.000303293377161026,240,0.9992157,0.0,0.008564421,0.1884115,0.2487079,0.02675,0.0,0.000303293377161026,-0.04108164,0.07105898857116699,-0.03602269,0.4755656,0.4721305,-0.30329338,1.0812143,1.1920928955078125e-06
1.2377794,0.003145933151245117,1.2212517,0.07074594497680664,0.44636524,0.08814692497253418,0.0099514965,0.21315046,0.6006742,0.00022858618199825286,241,0.99689305,0.0,0.005047205,0.15369597,0.23861693,0.023,0.0,0.00022858618199825286,0.0099514965,0.07214498519897461,0.015054736,0.4874653,0.47662607,-0.22858618,1.2377794,0.0
1.1175202,0.0032448768615722656,1.095649,0.07167482376098633,0.3932965,0.08541488647460938,0.018089658,0.22298484,0.6465067,0.00020005297660827636,242,1.0043678,0.0,0.006417455,0.17051737,0.26505956,0.0225,0.0,0.00020005297660827636,0.018089658,0.07409524917602539,0.02351195,0.5222238,0.51061565,-0.20005298,1.1175202,1.1920928955078125e-06
1.1501653,0.003503084182739258,1.2021458,0.07321906089782715,0.406489,0.08605122566223145,-0.05386654,0.21397588,0.6664796,0.0002320987731218338,243,1.0042741,0.0,0.0054275854,0.13861611,0.27081123,0.0285,0.0,0.0002320987731218338,-0.05386654,0.07169890403747559,-0.048375268,0.52591723,0.5264407,-0.23209877,1.1501653,0.0
1.0240746,0.0028111934661865234,1.0164355,0.07134199142456055,0.35954842,0.08552718162536621,0.009102992,0.22274691,0.65385556,0.00020922142267227174,244,1.0026753,0.0,0.0073246784,0.15022086,0.2582345,0.02025,0.0,0.00020922142267227174,0.009102992,0.07457613945007324,0.014443281,0.51310676,0.5146702,-0.20922142,1.0240746,0.0
1.0492871,0.0035729408264160156,1.0141746,0.07125020027160645,0.32548192,0.08792924880981445,0.02716485,0.23529384,0.65146166,0.00015407226979732513,245,0.9962124,0.0,0.008086451,0.15279227,0.25578,0.019,0.0,0.00015407226979732513,0.02716485,0.07407593727111816,0.032450475,0.51315516,0.5138164,-0.15407227,1.0492871,0.0
1.0503509,0.003095865249633789,0.9721548,0.0756540298461914,0.18905772,0.0897059440612793,0.06810538,0.24741009,0.69585854,0.00010191770642995835,246,0.9880335,0.0,0.0058688326,0.13620672,0.27775908,0.01475,0.0,0.00010191770642995835,0.06810538,0.07169699668884277,0.073739685,0.5532391,0.5476922,-0.10191771,1.0503509,0.0
1.063467,0.0027379989624023438,1.1359562,0.07085394859313965,-0.010311951,0.08636617660522461,-0.08458099,0.27694216,0.74019015,1.7415493726730346e-05,247,1.0019906,0.0,0.005997102,0.136455,0.27965754,0.02425,0.0,1.7415493726730346e-05,-0.08458099,0.07084918022155762,-0.07874473,0.58188415,0.5825635,-0.017415494,1.063467,0.0
1.1506947,0.0029451847076416016,1.1351422,0.07274699211120605,0.22764495,0.09140706062316895,0.003979444,0.2419805,0.6628462,0.00012263625860214233,248,0.99150634,0.0,0.00866476,0.118507795,0.25615478,0.01925,0.0,0.00012263625860214233,0.003979444,0.06957697868347168,0.009278399,0.5176319,0.5226316,-0.12263626,1.1506947,0.0
1.1217395,0.002958059310913086,1.0766703,0.0742652416229248,0.22899783,0.08415699005126953,0.033749253,0.24273005,0.66867924,0.0001172432079911232,249,0.99285525,0.0,0.008451917,0.13482526,0.26693615,0.017,0.0,0.0001172432079911232,0.033749253,0.07227897644042969,0.0392308,0.53643084,0.52739394,-0.11724321,1.1217395,0.0
1.1209561,0.0027589797973632812,1.1182196,0.07214212417602539,0.38398677,0.08590292930603027,-0.0059485636,0.21839337,0.61527514,0.0002077564299106598,250,0.99115515,0.0,0.008818388,0.12962435,0.2349268,0.02,0.0,0.0002077564299106598,-0.0059485636,0.0722658634185791,-0.00093412586,0.48066813,0.48444393,-0.20775643,1.1209561,0.0
1.202561,0.0027298927307128906,1.2309955,0.07511496543884277,0.38500288,0.08508706092834473,-0.035893448,0.21312933,0.6241825,0.0002423076182603836,251,0.995066,0.0,0.009316243,0.14305094,0.24441059,0.02325,0.0,0.0002423076182603836,-0.035893448,0.06992006301879883,-0.030814575,0.4836565,0.49199545,-0.24230762,1.202561,0.0
1.2809402,0.0027589797973632812,1.2948737,0.07226014137268066,0.459648,0.08706879615783691,-0.02448778,0.20592049,0.6458355,0.0002619784474372864,252,0.9943458,0.0,0.0080974605,0.12535113,0.2633309,0.0245,0.0,0.0002619784474372864,-0.02448778,0.0711512565612793,-0.019208407,0.5017394,0.5083783,-0.26197845,1.2809402,0.0
1.2322463,0.002371072769165039,1.2117281,0.07245206832885742,0.48153728,0.08487582206726074,0.017716704,0.21017352,0.59650123,0.00024487881362438203,253,0.998293,0.0,0.0059463545,0.11984773,0.23130202,0.021,0.0,0.00024487881362438203,0.017716704,0.07132220268249512,0.022680806,0.47192243,0.46895823,-0.24487881,1.2322463,0.0
1.2894632,0.0027031898498535156,1.2959207,0.07631993293762207,0.43525642,0.08599209785461426,-0.011920771,0.21166126,0.6172405,0.0002354511320590973,254,0.9996582,0.0,0.0054584467,0.11991134,0.25097936,0.02525,0.0,0.0002354511320590973,-0.011920771,0.0706937313079834,-0.006802864,0.48824555,0.48109007,-0.23545113,1.2894632,0.0
1.3593913,0.003031015396118164,1.3736359,0.07319116592407227,0.5285605,0.08628177642822266,-0.023010394,0.2030335,0.5791256,0.00027581924200057985,255,0.9944886,0.0,0.005774244,0.115638845,0.2296331,0.02475,0.0,0.00027581924200057985,-0.023010394,0.07143712043762207,-0.01816366,0.45709142,0.4549234,-0.27581924,1.3593913,0.0
1.2877901,0.0028290748596191406,1.2553055,0.07149529457092285,0.43272448,0.0843040943145752,0.023707282,0.21650054,0.6129278,0.00022464998066425325,256,0.98925054,0.0,0.008363915,0.12367186,0.24511077,0.02325,0.0,0.00022464998066425325,0.023707282,0.07044577598571777,0.028819555,0.48876244,0.48234826,-0.22464998,1.2877901,0.0
1.3006978,0.002346038818359375,1.2530012,0.07346916198730469,0.54213566,0.08766889572143555,0.03664612,0.20719972,0.60206836,0.0002676439583301544,257,0.9916891,0.0,0.008315722,0.129687,0.23806962,0.02025,0.0,0.0002676439583301544,0.03664612,0.0708320140838623,0.041647717,0.4733953,0.47284764,-0.26764396,1.3006978,0.0
1.0799223,0.0022928714752197266,1.1120751,0.0732111930847168,0.52601516,0.08617615699768066,-0.037818678,0.20109275,0.60564303,0.0002903215289115906,258,1.003875,0.0,0.0069430084,0.15022036,0.24347605,0.02225,0.0,0.0002903215289115906,-0.037818678,0.07168292999267578,-0.032777857,0.47504988,0.4768536,-0.29032153,1.0799223,0.0
1.1921066,0.0026519298553466797,1.1488243,0.07330799102783203,0.48144558,0.0909433364868164,0.0337297,0.21330303,0.61280495,0.0002236091047525406,259,0.98915696,0.0,0.0061217276,0.13205159,0.24802324,0.02175,0.0,0.0002236091047525406,0.0337297,0.07209110260009766,0.03886975,0.49164405,0.4806953,-0.2236091,1.1921066,0.0
1.0213869,0.0028221607208251953,1.0887413,0.07258081436157227,0.5331763,0.08655285835266113,-0.0768042,0.2028515,0.59626997,0.00029093587398529053,260,0.99902576,0.0,0.008690348,0.19229452,0.24103297,0.02475,0.0,0.00029093587398529053,-0.0768042,0.074951171875,-0.07173065,0.47826082,0.46960157,-0.29093587,1.0213869,0.0
1.1332539,0.002958059310913086,1.1499025,0.07444882392883301,0.45559186,0.0850071907043457,-0.021784471,0.20487961,0.61646724,0.0002754911184310913,261,1.0016472,0.0,0.00803046,0.16095652,0.25198177,0.02275,0.0,0.0002754911184310913,-0.021784471,0.07433581352233887,-0.01665759,0.4851389,0.48706096,-0.27549112,1.1332539,9.5367431640625e-07
1.2065148,0.005580902099609375,1.1494555,0.07221198081970215,0.5728799,0.0855259895324707,0.04789581,0.20248765,0.64443123,0.00028324949741363525,262,0.9908595,0.0,0.0071941274,0.1563913,0.26634863,0.02275,0.0,0.00028324949741363525,0.04789581,0.07270312309265137,0.053212512,0.5033454,0.505846,-0.2832495,1.2065148,0.0
0.9524838,0.0029036998748779297,0.9369051,0.07432103157043457,0.5639218,0.08677005767822266,0.0130599765,0.20879059,0.6013735,0.0002541515827178955,263,0.98365444,0.0,0.0058584125,0.16947992,0.24469638,0.0165,0.0,0.0002541515827178955,0.0130599765,0.07143115997314453,0.018218622,0.49044946,0.47409558,-0.25415158,0.9524838,0.0
1.0406628,0.0034942626953125,1.0616411,0.07640504837036133,0.3384239,0.08645105361938477,-0.023389325,0.21452998,0.66977954,0.00023236481845378875,264,0.99700433,0.0,0.007343245,0.1787505,0.26215783,0.02375,0.0,0.00023236481845378875,-0.023389325,0.07385706901550293,-0.017968021,0.5188938,0.52801555,-0.23236482,1.0406628,0.0
1.0981244,0.0027811527252197266,1.107321,0.07156085968017578,0.48322228,0.08718991279602051,-0.018413858,0.21210544,0.63484937,0.00023536749184131624,265,0.9940462,0.0,0.007305037,0.14240417,0.2595767,0.022,0.0,0.00023536749184131624,-0.018413858,0.07170391082763672,-0.013020452,0.5158039,0.5018342,-0.23536749,1.0981244,0.0
1.0748969,0.002801179885864258,1.1063794,0.07279181480407715,0.537733,0.08758783340454102,-0.03883568,0.20193501,0.6224602,0.0002758282423019409,266,0.9991416,0.0,0.0077966605,0.14787352,0.248346,0.02425,0.0,0.0002758282423019409,-0.03883568,0.07283377647399902,-0.033642232,0.49176192,0.49163467,-0.27582824,1.0748969,0.0
1.0353318,0.004651069641113281,1.0837618,0.0718848705291748,0.44059595,0.08788394927978516,-0.053781044,0.2159725,0.619666,0.0002080088257789612,267,0.9951005,0.0,0.0077942973,0.1293762,0.24364626,0.0225,0.0,0.0002080088257789612,-0.053781044,0.0707089900970459,-0.048638143,0.4934894,0.49025494,-0.20800883,1.0353318,9.5367431640625e-07
1.1683831,0.0026407241821289062,1.1758609,0.07061195373535156,0.52244484,0.08639883995056152,-0.015536197,0.20259331,0.6586742,0.0002767191529273987,268,0.9920714,0.0,0.0074457736,0.15237378,0.26973718,0.02525,0.0,0.0002767191529273987,-0.015536197,0.0734097957611084,-0.010129923,0.5129555,0.5198913,-0.27671915,1.1683831,0.0
1.0281322,0.004083871841430664,1.0700036,0.07232499122619629,0.593334,0.0874021053314209,-0.05105002,0.20048672,0.6123149,0.0002837498784065247,269,1.0029175,0.0,0.008701108,0.18300508,0.24509206,0.0205,0.0,0.0002837498784065247,-0.05105002,0.07067084312438965,-0.04589894,0.48673254,0.48513454,-0.28374988,1.0281322,0.0
1.1108427,0.003304004669189453,1.169282,0.07121086120605469,0.50207853,0.08619880676269531,-0.060288154,0.19908138,0.5811358,0.0002774888277053833,270,0.9912646,0.0,0.0048105544,0.15264048,0.2178692,0.0235,0.0,0.0002774888277053833,-0.060288154,0.07214522361755371,-0.055509705,0.45009583,0.45961198,-0.27748883,1.1108427,0.0
1.2543236,0.004930019378662109,1.2636465,0.0734400749206543,0.5318523,0.08730697631835938,-0.010870098,0.21037845,0.5964761,0.00024754732847213744,271,1.00433,0.0,0.012213689,0.13973583,0.23826762,0.02375,0.0,0.00024754732847213744,-0.010870098,0.07298111915588379,-0.005798261,0.48242897,0.46937525,-0.24754733,1.2543236,0.0
1.2741797,0.0026471614837646484,1.2369732,0.1329028606414795,0.44149926,0.1532740592956543,0.03283757,0.21283484,0.63910764,0.00023740938305854797,272,0.9941483,0.0,0.004243871,0.1697639,0.25254172,0.02275,0.0,0.00023740938305854797,0.03283757,0.13087201118469238,0.038053308,0.4978328,0.50238913,-0.23740938,1.2741797,1.1920928955078125e-06
1.2374341,0.0055501461029052734,1.3018249,0.07314777374267578,0.45780873,0.0864260196685791,-0.0613736,0.20716298,0.5694907,0.0002577588856220245,273,1.0011584,0.0,0.007979369,0.18900982,0.2174859,0.02525,0.0,0.0002577588856220245,-0.0613736,0.07112407684326172,-0.056625832,0.44900072,0.4515792,-0.2577589,1.2374341,1.1920928955078125e-06
1.0525368,0.0022516250610351562,1.0108746,0.07100319862365723,0.42115277,0.08550620079040527,0.036720123,0.21378545,0.6236605,0.0002388799488544464,274,0.9867609,0.0,0.005961361,0.12221582,0.2472671,0.016,0.0,0.0002388799488544464,0.036720123,0.07132482528686523,0.041798096,0.48390928,0.49176207,-0.23887995,1.0525368,0.0
0.94309986,0.005120992660522461,0.96887386,0.0721440315246582,0.4994619,0.08639216423034668,-0.034258734,0.20697638,0.6020457,0.0002584223747253418,275,1.0002825,0.0,0.005295445,0.16110922,0.23824483,0.021,0.0,0.0002584223747253418,-0.034258734,0.07044005393981934,-0.029289234,0.47110763,0.47639978,-0.25842237,0.94309986,0.0
0.90350765,0.002602100372314453,1.0009875,0.07265305519104004,0.46329853,0.09886288642883301,-0.1013817,0.20366019,0.56460124,0.00027103832364082337,276,1.0090857,0.0,0.0063598747,0.13006222,0.21942182,0.02425,0.0,0.00027103832364082337,-0.1013817,0.06981492042541504,-0.09667762,0.44330332,0.44626963,-0.27103832,0.90350765,9.5367431640625e-07
1.0126965,0.004912853240966797,1.0307726,0.07483601570129395,0.57512033,0.09100508689880371,-0.024167549,0.20552191,0.56560206,0.000276547372341156,277,1.0016984,0.0,0.005637145,0.11643606,0.2210218,0.023,0.0,0.000276547372341156,-0.024167549,0.06972503662109375,-0.019383632,0.45073715,0.4462285,-0.27654737,1.0126965,0.0
0.99751604,0.005412101745605469,1.0552646,0.0733480453491211,0.5315358,0.08709001541137695,-0.062843926,0.19697075,0.58911574,0.0003199163675308228,278,1.0061382,0.0,0.010584289,0.15056655,0.23481384,0.021,0.0,0.0003199163675308228,-0.062843926,0.07019805908203125,-0.057899464,0.4624549,0.46512395,-0.31991637,0.99751604,0.0
1.0478038,0.0025391578674316406,1.0629379,0.12737703323364258,0.6301322,0.14722514152526855,-0.02213105,0.19125977,0.5791554,0.00035307085514068605,279,0.99943274,0.0,0.0052641667,0.14456359,0.2298646,0.0195,0.0,0.00035307085514068605,-0.02213105,0.1269209384918213,-0.017251268,0.4526713,0.4569789,-0.35307086,1.0478038,9.5367431640625e-07
1.1522881,0.003376007080078125,1.2009068,0.12887096405029297,0.641747,0.14660286903381348,-0.055873282,0.1952686,0.62029845,0.00034141165018081664,280,1.0010744,0.0,0.0055483053,0.11865118,0.25403544,0.028,0.0,0.00034141165018081664,-0.055873282,0.12723302841186523,-0.050639383,0.48924854,0.49032202,-0.34141165,1.1522881,1.1920928955078125e-06
1.0438775,0.0027620792388916016,1.0729427,0.07019281387329102,0.6765182,0.11750340461730957,-0.032688443,0.1987836,0.57359433,0.0003197150230407715,281,1.000433,0.0,0.0054340437,0.13178524,0.22656119,0.0185,0.0,0.0003197150230407715,-0.032688443,0.07206892967224121,-0.02777528,0.45934474,0.45417327,-0.31971502,1.0438775,0.0
1.2433583,0.0053098201751708984,1.2230115,0.08408904075622559,0.58912915,0.08699703216552734,0.014898484,0.19218028,0.6172035,0.00035646533966064454,282,0.9980603,0.0,0.011427507,0.12714687,0.24841265,0.0255,0.0,0.00035646533966064454,0.014898484,0.12967610359191895,0.019978343,0.4723393,0.48608807,-0.35646534,1.2433583,0.0
1.2614545,0.005357027053833008,1.280113,0.0833902359008789,0.7675747,0.11031699180603027,-0.02591921,0.17882991,0.61437523,0.00041804736852645876,283,1.0049899,0.0,0.0046489816,0.14631778,0.25787082,0.026,0.0,0.00041804736852645876,-0.02591921,0.10065793991088867,-0.020661078,0.48400855,0.48339596,-0.41804737,1.2614545,0.0
1.203633,0.0042018890380859375,1.2428979,0.07095599174499512,0.7578889,0.0863637924194336,-0.050812073,0.18383256,0.59238756,0.0004106305241584778,284,0.9885377,0.0,0.006953786,0.1139416,0.24202918,0.02375,0.0,0.0004106305241584778,-0.050812073,0.07571768760681152,-0.04575304,0.46484026,0.466133,-0.41063052,1.203633,0.0
1.2642046,0.007714986801147461,1.2568648,0.13075518608093262,0.8775156,0.147629976272583,-0.0038942352,0.17408858,0.5748741,0.0004524921476840973,285,0.9822459,0.0,0.010430817,0.10819189,0.24689567,0.02375,0.0,0.0004524921476840973,-0.0038942352,0.12819886207580566,0.001195394,0.4637137,0.45236424,-0.45249215,1.2642046,0.0
1.2101755,0.0063779354095458984,1.230012,0.12936711311340332,0.7490209,0.14782309532165527,-0.02468454,0.18792829,0.6171764,0.0003827941715717316,286,0.9999837,0.0,0.009123768,0.12483134,0.2616356,0.024,0.0,0.0003827941715717316,-0.02468454,0.12786293029785156,-0.019365655,0.49360913,0.48658198,-0.38279417,1.2101755,0.0
1.2333595,0.1956632137298584,1.2749428,0.1170809268951416,0.81811506,0.12070202827453613,-0.04396539,0.18306549,0.6176008,0.0004115849137306213,287,0.9985958,0.0,0.013926422,0.08971633,0.25683212,0.026,0.0,0.0004115849137306213,-0.04396539,0.10143470764160156,-0.03873582,0.4817987,0.48414764,-0.4115849,1.2333595,0.0
1.1570764,0.0059168338775634766,1.1565363,0.13066697120666504,0.74541765,0.14829373359680176,-0.0042422703,0.18394408,0.59220725,0.0004022668898105621,288,0.98800284,0.0,0.007257224,0.109786786,0.24641688,0.026,0.0,0.0004022668898105621,-0.0042422703,0.12920594215393066,0.00086776563,0.47077692,0.46571508,-0.4022669,1.1570764,9.5367431640625e-07
1.1553192,0.003618001937866211,1.1419182,0.13202500343322754,0.77504164,0.15290307998657227,0.009842986,0.18846883,0.5805118,0.00039190825819969177,289,0.9996812,0.0,0.0050852434,0.10314709,0.23427382,0.02125,0.0,0.00039190825819969177,0.009842986,0.14177918434143066,0.014867712,0.46328178,0.4565585,-0.39190826,1.1553192,0.0
1.247885,0.004376888275146484,1.2599934,0.09367966651916504,0.7599397,0.10726499557495117,-0.017461948,0.18458264,0.581348,0.0004002357423305512,290,0.9953152,0.0,0.0043365117,0.09266658,0.23623163,0.02325,0.0,0.0004002357423305512,-0.017461948,0.09436702728271484,-0.012523461,0.45382512,0.45697773,-0.40023574,1.247885,0.0
1.2272975,0.006273984909057617,1.1922805,0.13082671165466309,0.72628176,0.10237693786621094,0.027938705,0.18763973,0.5821228,0.0003802177608013153,291,0.9987277,0.0,0.0050978777,0.105726376,0.2279798,0.01975,0.0,0.0003802177608013153,0.027938705,0.13372516632080078,0.03282279,0.45038673,0.45820302,-0.38021776,1.2272975,0.0
1.349033,0.005880832672119141,1.3259829,0.15217304229736328,0.6772766,0.2199697494506836,0.018168492,0.18846744,0.6020126,0.00036756366491317747,292,0.99791366,0.0,0.0049795303,0.10438444,0.24253424,0.0205,0.0,0.00036756366491317747,0.018168492,0.13721203804016113,0.023181407,0.46453512,0.47389135,-0.36756366,1.349033,0.0
1.1837776,0.005420207977294922,1.1964307,0.13367819786071777,0.7440133,0.15142393112182617,-0.022812605,0.19109726,0.57891256,0.0003671816885471344,293,1.0003176,0.0,0.007557598,0.12052121,0.2309481,0.02275,0.0,0.0003671816885471344,-0.022812605,0.1342918872833252,-0.017799195,0.46462286,0.45657605,-0.3671817,1.1837776,0.0
1.1171297,0.0037012100219726562,1.1413164,0.1348259449005127,0.7253173,0.1513652801513672,-0.030202864,0.19093528,0.5645925,0.0003555644452571869,294,0.99689454,0.0,0.008755282,0.12804306,0.22299449,0.02175,0.0,0.0003555644452571869,-0.030202864,0.13566207885742188,-0.025387313,0.44599858,0.4453703,-0.35556445,1.1171297,0.0
1.1113046,0.00437617301940918,1.1306555,0.08933210372924805,0.7104414,0.1117100715637207,-0.025339855,0.18994123,0.5846139,0.00037150877714157103,295,0.9892079,0.0,0.007539257,0.1113281,0.23731863,0.01825,0.0,0.00037150877714157103,-0.025339855,0.10714912414550781,-0.020412682,0.45556644,0.4597599,-0.37150878,1.1113046,0.0
0.949188,0.0050699710845947266,0.95926,0.1358959674835205,0.7257018,0.1511070728302002,-0.02212904,0.18963,0.5470064,0.00037503957748413085,296,0.99831086,0.0,0.008177309,0.14041178,0.21110511,0.01725,0.0,0.00037503957748413085,-0.02212904,0.13406586647033691,-0.017458934,0.42950666,0.43017632,-0.37503958,0.949188,0.0
1.1197124,0.004819154739379883,1.1679212,0.13492703437805176,0.71001256,0.149550199508667,-0.051858597,0.19175105,0.5760517,0.0003758549094200134,297,1.0035031,0.0,0.0048690587,0.124010466,0.22634552,0.02375,0.0,0.0003758549094200134,-0.051858597,0.13686776161193848,-0.047022086,0.44606555,0.4529975,-0.3758549,1.1197124,0.0
1.005861,0.003086090087890625,1.0868782,0.13731002807617188,0.7390067,0.15334510803222656,-0.08707764,0.18461996,0.55497676,0.0004016302525997162,298,1.0009098,0.0,0.007571591,0.14087504,0.21993689,0.0255,0.0,0.0004016302525997162,-0.08707764,0.1332540512084961,-0.08231723,0.43587768,0.43879017,-0.40163025,1.005861,0.0
1.2884395,0.004609107971191406,1.3267485,0.13469696044921875,0.74721974,0.1486830711364746,-0.044246536,0.18525355,0.5846094,0.0003968710005283356,299,0.9933438,0.0,0.009599105,0.12033025,0.23554322,0.024,0.0,0.0003968710005283356,-0.044246536,0.1328122615814209,-0.039270744,0.4578923,0.46064353,-0.396871,1.2884395,0.0
1.3200879,0.00528407096862793,1.3372548,0.1335010528564453,0.7259497,0.14924883842468262,-0.025229232,0.1803081,0.5638163,0.00040759068727493287,300,0.99891835,0.0,0.008698777,0.1505763,0.2212205,0.0255,0.0,0.00040759068727493287,-0.025229232,0.13181400299072266,-0.02048895,0.4332691,0.4462677,-0.4075907,1.3200879,0.0
1.3287717,0.005475759506225586,1.3527638,0.13527679443359375,0.7203257,0.14946889877319336,-0.030302452,0.18808948,0.5914857,0.00037672388553619383,301,1.0021567,0.0,0.0061919806,0.113738835,0.24067865,0.026,0.0,0.00037672388553619383,-0.030302452,0.1346430778503418,-0.025300035,0.46256936,0.46587032,-0.3767239,1.3287717,0.0
1.2679871,0.006022930145263672,1.2978257,0.13686704635620117,0.7746841,0.149367094039917,-0.038414564,0.18107699,0.5306544,0.00041183996200561525,302,0.99650514,0.0,0.007245543,0.14317314,0.21036436,0.02925,0.0,0.00041183996200561525,-0.038414564,0.13409209251403809,-0.033766948,0.4235776,0.4195876,-0.41183996,1.2679871,0.0
1.2292566,0.004441976547241211,1.211004,0.13170385360717773,0.7946895,0.15395689010620117,0.012680803,0.18439803,0.560764,0.00040593171119689944,303,1.000279,0.0,0.009519361,0.107328825,0.22790852,0.021,0.0,0.00040593171119689944,0.012680803,0.13261795043945312,0.017551234,0.44644982,0.44312394,-0.4059317,1.2292566,9.5367431640625e-07
1.1413128,0.005196094512939453,1.2113181,0.13906097412109375,0.76425683,0.1566178798675537,-0.078880355,0.18401022,0.5640395,0.0004021910130977631,304,0.9997095,0.0,0.0061663184,0.110582545,0.23010045,0.02425,0.0,0.0004021910130977631,-0.078880355,0.1357569694519043,-0.07401194,0.44662264,0.44569692,-0.402191,1.1413128,0.0
1.3413414,0.005937099456787109,1.3744241,0.13956189155578613,0.78656507,0.15764307975769043,-0.039877724,0.18058039,0.58122444,0.00042452815175056456,305,0.99906075,0.0,0.0061923373,0.10974871,0.24022427,0.02975,0.0,0.00042452815175056456,-0.039877724,0.13793206214904785,-0.034853112,0.4600085,0.45768726,-0.42452815,1.3413414,0.0
1.2146013,0.005070924758911133,1.248088,0.13643169403076172,0.8368578,0.15508079528808594,-0.04016366,0.18087293,0.5300052,0.00042677173018455507,306,0.9989977,0.0,0.011169456,0.16225334,0.21092415,0.02425,0.0,0.00042677173018455507,-0.04016366,0.13843107223510742,-0.03552926,0.4207626,0.41933283,-0.42677173,1.2146013,0.0
1.0029869,0.005973100662231445,0.98682576,0.13792991638183594,0.7171987,0.16494417190551758,0.008374441,0.18993616,0.5633777,0.00035544499754905704,307,0.99824226,0.0,0.008833878,0.1277566,0.22665259,0.01775,0.0,0.00035544499754905704,0.008374441,0.13463997840881348,0.01319864,0.44687542,0.44366488,-0.355445,1.0029869,9.5367431640625e-07
1.0591778,0.004996061325073242,1.0884436,0.13384127616882324,0.63031995,0.16901612281799316,-0.037306983,0.18935019,0.5925166,0.0003643985092639923,308,0.99701244,0.0,0.010749238,0.13745992,0.24137793,0.0225,0.0,0.0003643985092639923,-0.037306983,0.13486075401306152,-0.032329127,0.46134573,0.4668543,-0.3643985,1.0591778,0.0
1.0417526,0.005133867263793945,1.0481571,0.14710330963134766,0.7334984,0.15418529510498047,-0.011518353,0.18980618,0.5754408,0.00036972454190254214,309,0.9924948,0.0,0.005803958,0.13274612,0.22998996,0.0185,0.0,0.00036972454190254214,-0.011518353,0.13963699340820312,-0.006619384,0.4529244,0.45424855,-0.36972454,1.0417526,0.0
1.0685011,0.0052831172943115234,1.0084393,0.14033818244934082,0.74282867,0.16194415092468262,0.05643429,0.18637176,0.5554474,0.0003935912251472473,310,0.9940204,0.0,0.0073127183,0.15645133,0.22821009,0.016,0.0,0.0003935912251472473,0.05643429,0.1382160186767578,0.06130255,0.44746715,0.4354225,-0.39359123,1.0685011,0.0
1.0556456,0.0056438446044921875,1.0140092,0.1351182460784912,0.6872929,0.15281105041503906,0.03605886,0.19488633,0.6023932,0.00034387996792793274,311,0.9896496,0.0,0.006457763,0.10800843,0.23977701,0.01525,0.0,0.00034387996792793274,0.03605886,0.13613009452819824,0.04113587,0.4733126,0.4710721,-0.34387997,1.0556456,0.0
0.9996567,0.0034198760986328125,0.9611535,0.13404273986816406,0.7220063,0.14905190467834473,0.031967647,0.18706656,0.58646935,0.0003794426918029785,312,0.9916208,0.0,0.004104271,0.11579813,0.23914975,0.0165,0.0,0.0003794426918029785,0.031967647,0.1304912567138672,0.036920812,0.45737228,0.4592556,-0.3794427,0.9996567,0.0
1.0197496,0.005102872848510742,0.9607108,0.1410200595855713,0.6147653,0.153289794921875,0.055348523,0.20288321,0.5827658,0.0002865612506866455,313,0.9795219,0.0,0.005553709,0.13240771,0.22750643,0.01475,0.0,0.0002865612506866455,0.055348523,0.1425766944885254,0.060216196,0.4581111,0.45567134,-0.28656125,1.0197496,0.0
0.8564561,0.004431009292602539,0.7707663,0.10396122932434082,0.5315867,0.12304878234863281,0.077356316,0.22486626,0.5724036,0.00018073496222496032,314,0.963843,0.0,0.00485331,0.15467355,0.2217601,0.009,0.0,0.00018073496222496032,0.077356316,0.10804295539855957,0.08227892,0.47418723,0.44744927,-0.18073496,0.8564561,0.0
0.87550235,0.004511833190917969,0.83802366,0.1331491470336914,0.39925036,0.15107989311218262,0.03182665,0.22514834,0.59788644,0.0001798987090587616,315,0.9856536,0.0,0.00514824,0.15397483,0.23330079,0.01425,0.0,0.0001798987090587616,0.03182665,0.13473892211914062,0.03678015,0.47736016,0.46678665,-0.17989871,0.87550235,9.5367431640625e-07
